ConstructorID,DriverID,AveragePoints,StartingPosition,PositionAfterFirstLap,FinalPosition
3,22,34.63157895,13,12,20
3,22,34.63157895,6,9,16
3,22,34.63157895,3,2,4
3,22,34.63157895,8,10,6
3,22,34.63157895,3,5,6
3,22,34.63157895,8,10,12
3,22,34.63157895,5,5,7
3,22,34.63157895,11,8,2
3,22,34.63157895,12,12,14
3,22,34.63157895,20,13,9
3,22,34.63157895,9,9,15
3,22,34.63157895,16,14,9
3,22,34.63157895,10,11,8
3,22,34.63157895,7,9,3
3,22,34.63157895,20,19,3
3,22,34.63157895,5,4,9
3,22,34.63157895,5,4,7
3,22,34.63157895,15,13,10
3,22,34.63157895,7,13,10
3,22,34.63157895,7,6,12
3,22,34.63157895,12,14,5
3,22,34.63157895,9,8,6
3,22,34.63157895,9,19,11
3,22,34.63157895,8,7,12
3,22,34.63157895,2,2,2
3,22,34.63157895,3,2,4
3,22,34.63157895,2,2,2
3,22,34.63157895,4,6,6
3,22,34.63157895,5,5,2
3,22,34.63157895,6,7,3
3,22,34.63157895,7,5,2
3,22,34.63157895,7,7,2
3,22,34.63157895,10,9,3
3,22,34.63157895,2,2,3
3,22,34.63157895,7,20,12
3,22,34.63157895,2,2,2
3,22,34.63157895,6,14,3
3,22,34.63157895,1,1,1
3,22,34.63157895,1,1,1
3,22,34.63157895,15,13,19
3,22,34.63157895,1,2,3
3,22,34.63157895,2,2,20
3,22,34.63157895,5,6,2
3,22,34.63157895,1,1,11
3,22,34.63157895,3,3,3
3,22,34.63157895,2,2,3
3,22,34.63157895,7,8,8
3,22,34.63157895,5,5,5
3,22,34.63157895,5,4,3
3,22,34.63157895,8,8,7
3,22,34.63157895,1,3,1
3,22,34.63157895,3,18,18
3,22,34.63157895,5,3,19
3,22,34.63157895,3,3,3
3,22,34.63157895,1,2,1
3,22,34.63157895,1,15,15
3,22,34.63157895,3,1,14
3,22,34.63157895,8,6,21
3,22,34.63157895,2,3,2
3,22,34.63157895,2,20,20
3,22,34.63157895,5,7,7
3,22,34.63157895,3,1,3
3,22,34.63157895,4,1,1
3,22,34.63157895,2,14,2
3,22,34.63157895,3,19,19
3,22,34.63157895,3,3,4
3,22,34.63157895,1,1,1
3,22,34.63157895,3,2,2
3,22,34.63157895,4,3,1
3,22,34.63157895,2,2,2
3,22,34.63157895,2,5,3
3,22,34.63157895,2,2,2
3,22,34.63157895,6,7,21
3,22,34.63157895,6,8,3
3,22,34.63157895,4,3,17
3,22,34.63157895,4,3,2
3,22,34.63157895,5,4,17
3,22,34.63157895,4,7,5
3,22,34.63157895,8,5,3
3,22,34.63157895,6,4,3
3,22,34.63157895,6,5,2
3,22,34.63157895,3,2,2
3,22,34.63157895,5,3,5
3,22,34.63157895,2,2,2
3,22,34.63157895,4,3,5
3,22,34.63157895,4,5,2
3,22,34.63157895,4,4,15
3,22,34.63157895,4,3,4
3,22,34.63157895,1,1,20
3,22,34.63157895,3,5,3
3,22,34.63157895,4,4,4
3,22,34.63157895,6,8,2
3,22,34.63157895,3,4,2
3,22,34.63157895,3,2,3
3,22,34.63157895,18,10,1
3,22,34.63157895,5,5,4
3,22,34.63157895,10,10,18
3,22,34.63157895,2,17,17
3,22,34.63157895,4,6,4
3,22,34.63157895,4,4,3
3,22,34.63157895,4,19,5
3,22,34.63157895,3,2,13
3,22,34.63157895,6,5,3
3,22,34.63157895,5,5,9
3,22,34.63157895,7,10,22
3,22,34.63157895,5,19,18
3,22,34.63157895,1,1,3
3,22,34.63157895,7,7,8
3,22,34.63157895,6,5,20
3,22,34.63157895,8,7,5
3,22,34.63157895,7,9,10
3,22,34.63157895,7,7,4
3,22,34.63157895,15,11,3
3,22,34.63157895,6,5,5
3,22,34.63157895,13,13,8
3,22,34.63157895,14,22,22
3,22,34.63157895,13,10,14
3,22,34.63157895,14,12,10
3,22,34.63157895,17,22,22
3,22,34.63157895,9,7,5
3,22,34.63157895,14,13,19
3,22,34.63157895,13,6,5
3,22,34.63157895,14,13,10
3,22,34.63157895,16,22,13
3,22,34.63157895,13,12,19
3,22,34.63157895,14,16,17
3,22,34.63157895,15,19,19
3,22,34.63157895,13,14,10
3,22,34.63157895,12,11,11
3,22,34.63157895,16,13,17
3,22,34.63157895,11,11,11
3,22,34.63157895,11,12,20
3,22,34.63157895,5,20,18
3,22,34.63157895,13,12,15
3,22,34.63157895,10,5,2
3,22,34.63157895,17,16,18
3,22,34.63157895,3,8,15
3,22,34.63157895,13,15,17
3,22,34.63157895,22,17,19
3,22,34.63157895,12,8,12
3,22,34.63157895,11,12,19
3,22,34.63157895,12,11,21
3,22,34.63157895,11,15,13
3,22,34.63157895,9,4,13
3,22,34.63157895,12,12,20
3,22,34.63157895,8,7,15
3,22,34.63157895,2,4,13
3,22,34.63157895,6,6,4
3,22,34.63157895,5,3,5
3,22,34.63157895,9,6,5
3,22,34.63157895,6,18,18
3,22,34.63157895,7,7,8
3,22,34.63157895,8,9,16
3,22,34.63157895,10,9,9
3,22,34.63157895,6,6,4
3,22,34.63157895,9,9,6
3,22,34.63157895,13,10,6
3,22,34.63157895,10,16,14
3,22,34.63157895,10,12,5
3,22,34.63157895,11,8,9
3,22,34.63157895,16,19,19
3,22,34.63157895,10,17,17
3,22,34.63157895,10,20,20
3,22,34.63157895,8,7,7
3,22,34.63157895,11,14,14
3,22,34.63157895,9,2,2
3,22,34.63157895,5,6,6
3,22,34.63157895,9,11,11
3,22,34.63157895,5,15,15
3,22,34.63157895,14,7,7
3,22,34.63157895,12,6,6
3,22,34.63157895,6,12,12
3,22,34.63157895,11,4,4
3,22,34.63157895,10,19,19
3,22,34.63157895,14,4,4
3,22,34.63157895,0,27,27
3,22,34.63157895,15,20,20
3,22,34.63157895,5,15,15
3,22,34.63157895,6,7,7
3,22,34.63157895,7,16,16
3,22,34.63157895,6,4,4
3,22,34.63157895,11,21,21
3,22,34.63157895,10,26,26
3,22,34.63157895,1,19,19
3,22,34.63157895,16,4,4
3,22,34.63157895,10,15,15
3,22,34.63157895,14,20,20
3,22,34.63157895,13,21,21
3,22,34.63157895,17,12,12
3,22,34.63157895,16,9,9
3,22,34.63157895,14,24,24
3,22,34.63157895,8,7,7
3,22,34.63157895,15,10,10
3,22,34.63157895,17,18,18
3,22,34.63157895,16,26,26
3,22,34.63157895,12,23,23
3,22,34.63157895,19,25,25
3,22,34.63157895,12,5,5
3,22,34.63157895,2,7,2
3,22,34.63157895,8,5,5
3,22,34.63157895,4,4,4
3,22,34.63157895,6,6,5
3,22,34.63157895,3,1,2
3,22,34.63157895,3,2,2
3,22,34.63157895,2,2,3
3,22,34.63157895,2,1,6
3,22,34.63157895,12,16,10
3,22,34.63157895,4,14,7
3,22,34.63157895,5,4,1
3,22,34.63157895,6,6,7
3,22,34.63157895,1,1,8
3,22,34.63157895,11,10,10
3,22,34.63157895,8,9,8
3,22,34.63157895,7,22,12
3,22,34.63157895,11,12,12
3,22,34.63157895,17,12,9
3,22,34.63157895,9,6,18
3,22,34.63157895,11,14,14
3,22,34.63157895,8,6,5
3,22,34.63157895,8,11,12
3,22,34.63157895,12,9,10
3,22,34.63157895,7,24,24
3,22,34.63157895,10,11,10
3,22,34.63157895,7,7,9
3,22,34.63157895,6,7,14
3,22,34.63157895,17,20,16
3,22,34.63157895,15,15,22
3,22,34.63157895,15,15,13
3,22,34.63157895,19,20,17
3,22,34.63157895,11,11,9
3,22,34.63157895,16,16,9
3,22,34.63157895,15,19,13
3,22,34.63157895,14,11,23
3,22,34.63157895,15,11,13
3,22,34.63157895,14,15,16
3,22,34.63157895,13,20,12
3,22,34.63157895,13,16,17
3,22,34.63157895,12,19,14
6,22,34.63157895,10,7,22
6,22,34.63157895,14,16,13
6,22,34.63157895,12,13,11
6,22,34.63157895,11,12,16
6,22,34.63157895,14,13,6
6,22,34.63157895,9,8,7
6,22,34.63157895,20,18,14
6,22,34.63157895,16,10,3
6,22,34.63157895,18,17,18
6,22,34.63157895,17,13,16
6,22,34.63157895,16,15,19
6,22,34.63157895,16,15,17
6,22,34.63157895,17,14,13
6,22,34.63157895,13,10,11
6,22,34.63157895,15,11,15
6,22,34.63157895,16,14,11
6,22,34.63157895,22,20,11
6,22,34.63157895,15,16,13
6,22,34.63157895,12,10,10
6,22,34.63157895,9,7,10
6,22,34.63157895,13,13,12
6,22,34.63157895,13,10,11
6,22,34.63157895,14,16,9
6,22,34.63157895,14,20,11
6,22,34.63157895,18,21,18
6,22,34.63157895,12,11,10
6,22,34.63157895,17,17,13
6,22,34.63157895,17,16,10
6,22,34.63157895,16,15,15
6,22,34.63157895,11,11,16
6,22,34.63157895,6,5,15
6,22,34.63157895,20,15,10
6,22,34.63157895,16,14,7
6,22,34.63157895,3,5,10
6,22,34.63157895,4,7,5
6,22,34.63157895,5,6,7
6,22,34.63157895,5,5,4
6,22,34.63157895,6,8,10
6,22,34.63157895,9,14,19
6,22,34.63157895,13,12,20
6,22,34.63157895,6,9,16
6,22,34.63157895,3,2,4
6,22,34.63157895,8,10,6
6,22,34.63157895,3,5,6
6,22,34.63157895,8,10,12
6,22,34.63157895,5,5,7
6,22,34.63157895,11,8,2
6,22,34.63157895,12,12,14
6,22,34.63157895,20,13,9
6,22,34.63157895,9,9,15
6,22,34.63157895,16,14,9
6,22,34.63157895,10,11,8
6,22,34.63157895,7,9,3
6,22,34.63157895,20,19,3
6,22,34.63157895,5,4,9
6,22,34.63157895,5,4,7
6,22,34.63157895,15,13,10
6,22,34.63157895,7,13,10
6,22,34.63157895,7,6,12
6,22,34.63157895,12,14,5
6,22,34.63157895,9,8,6
6,22,34.63157895,9,19,11
6,22,34.63157895,8,7,12
6,22,34.63157895,2,2,2
6,22,34.63157895,3,2,4
6,22,34.63157895,2,2,2
6,22,34.63157895,4,6,6
6,22,34.63157895,5,5,2
6,22,34.63157895,6,7,3
6,22,34.63157895,7,5,2
6,22,34.63157895,7,7,2
6,22,34.63157895,10,9,3
6,22,34.63157895,2,2,3
6,22,34.63157895,7,20,12
6,22,34.63157895,2,2,2
6,22,34.63157895,6,14,3
6,22,34.63157895,1,1,1
6,22,34.63157895,1,1,1
6,22,34.63157895,15,13,19
6,22,34.63157895,1,2,3
6,22,34.63157895,2,2,20
6,22,34.63157895,5,6,2
6,22,34.63157895,1,1,11
6,22,34.63157895,3,3,3
6,22,34.63157895,2,2,3
6,22,34.63157895,7,8,8
6,22,34.63157895,5,5,5
6,22,34.63157895,5,4,3
6,22,34.63157895,8,8,7
6,22,34.63157895,1,3,1
6,22,34.63157895,3,18,18
6,22,34.63157895,5,3,19
6,22,34.63157895,3,3,3
6,22,34.63157895,1,2,1
6,22,34.63157895,1,15,15
6,22,34.63157895,3,1,14
6,22,34.63157895,8,6,21
6,22,34.63157895,2,3,2
6,22,34.63157895,2,20,20
6,22,34.63157895,5,7,7
6,22,34.63157895,3,1,3
6,22,34.63157895,4,1,1
6,22,34.63157895,2,14,2
6,22,34.63157895,3,19,19
6,22,34.63157895,3,3,4
6,22,34.63157895,1,1,1
6,22,34.63157895,3,2,2
6,22,34.63157895,4,3,1
6,22,34.63157895,2,2,2
6,22,34.63157895,2,5,3
6,22,34.63157895,2,2,2
6,22,34.63157895,6,7,21
6,22,34.63157895,6,8,3
6,22,34.63157895,4,3,17
6,22,34.63157895,4,3,2
6,22,34.63157895,5,4,17
6,22,34.63157895,4,7,5
6,22,34.63157895,8,5,3
6,22,34.63157895,6,4,3
6,22,34.63157895,6,5,2
6,22,34.63157895,3,2,2
6,22,34.63157895,5,3,5
6,22,34.63157895,2,2,2
6,22,34.63157895,4,3,5
6,22,34.63157895,4,5,2
6,22,34.63157895,4,4,15
6,22,34.63157895,4,3,4
6,22,34.63157895,1,1,20
6,22,34.63157895,3,5,3
6,22,34.63157895,4,4,4
6,22,34.63157895,6,8,2
6,22,34.63157895,3,4,2
6,22,34.63157895,3,2,3
6,22,34.63157895,18,10,1
6,22,34.63157895,5,5,4
6,22,34.63157895,10,10,18
6,22,34.63157895,2,17,17
6,22,34.63157895,4,6,4
6,22,34.63157895,4,4,3
6,22,34.63157895,4,19,5
6,22,34.63157895,3,2,13
6,22,34.63157895,6,5,3
6,22,34.63157895,5,5,9
6,22,34.63157895,7,10,22
6,22,34.63157895,5,19,18
6,22,34.63157895,1,1,3
6,22,34.63157895,7,7,8
6,22,34.63157895,6,5,20
6,22,34.63157895,8,7,5
6,22,34.63157895,7,9,10
6,22,34.63157895,7,7,4
6,22,34.63157895,15,11,3
6,22,34.63157895,6,5,5
6,22,34.63157895,13,13,8
6,22,34.63157895,14,22,22
6,22,34.63157895,13,10,14
6,22,34.63157895,14,12,10
6,22,34.63157895,17,22,22
6,22,34.63157895,9,7,5
6,22,34.63157895,14,13,19
6,22,34.63157895,13,6,5
6,22,34.63157895,14,13,10
6,22,34.63157895,16,22,13
6,22,34.63157895,13,12,19
6,22,34.63157895,14,16,17
6,22,34.63157895,15,19,19
6,22,34.63157895,13,14,10
6,22,34.63157895,12,11,11
6,22,34.63157895,16,13,17
6,22,34.63157895,11,11,11
6,22,34.63157895,11,12,20
6,22,34.63157895,5,20,18
6,22,34.63157895,13,12,15
6,22,34.63157895,10,5,2
6,22,34.63157895,17,16,18
6,22,34.63157895,3,8,15
6,22,34.63157895,13,15,17
6,22,34.63157895,22,17,19
6,22,34.63157895,12,8,12
6,22,34.63157895,11,12,19
6,22,34.63157895,12,11,21
6,22,34.63157895,11,15,13
6,22,34.63157895,9,4,13
6,22,34.63157895,12,12,20
6,22,34.63157895,8,7,15
6,22,34.63157895,2,4,13
6,22,34.63157895,6,6,4
6,22,34.63157895,5,3,5
6,22,34.63157895,9,6,5
6,22,34.63157895,6,18,18
6,22,34.63157895,7,7,8
6,22,34.63157895,8,9,16
6,22,34.63157895,10,9,9
6,22,34.63157895,6,6,4
6,22,34.63157895,9,9,6
6,22,34.63157895,13,10,6
6,22,34.63157895,10,16,14
6,22,34.63157895,10,12,5
6,22,34.63157895,11,8,9
6,22,34.63157895,16,19,19
6,22,34.63157895,10,17,17
6,22,34.63157895,10,20,20
6,22,34.63157895,8,7,7
6,22,34.63157895,11,14,14
6,22,34.63157895,9,2,2
6,22,34.63157895,5,6,6
6,22,34.63157895,9,11,11
6,22,34.63157895,5,15,15
6,22,34.63157895,14,7,7
6,22,34.63157895,12,6,6
6,22,34.63157895,6,12,12
6,22,34.63157895,11,4,4
6,22,34.63157895,10,19,19
6,22,34.63157895,14,4,4
6,22,34.63157895,0,27,27
6,22,34.63157895,15,20,20
6,22,34.63157895,5,15,15
6,22,34.63157895,6,7,7
6,22,34.63157895,7,16,16
6,22,34.63157895,6,4,4
6,22,34.63157895,11,21,21
6,22,34.63157895,10,26,26
6,22,34.63157895,1,19,19
6,22,34.63157895,16,4,4
6,22,34.63157895,10,15,15
6,22,34.63157895,14,20,20
6,22,34.63157895,13,21,21
6,22,34.63157895,17,12,12
6,22,34.63157895,16,9,9
6,22,34.63157895,14,24,24
6,22,34.63157895,8,7,7
6,22,34.63157895,15,10,10
6,22,34.63157895,17,18,18
6,22,34.63157895,16,26,26
6,22,34.63157895,12,23,23
6,22,34.63157895,19,25,25
6,22,34.63157895,12,5,5
6,22,34.63157895,2,7,2
6,22,34.63157895,8,5,5
6,22,34.63157895,4,4,4
6,22,34.63157895,6,6,5
6,22,34.63157895,3,1,2
6,22,34.63157895,3,2,2
6,22,34.63157895,2,2,3
6,22,34.63157895,2,1,6
6,22,34.63157895,12,16,10
6,22,34.63157895,4,14,7
6,22,34.63157895,5,4,1
6,22,34.63157895,6,6,7
6,22,34.63157895,1,1,8
6,22,34.63157895,11,10,10
6,22,34.63157895,8,9,8
6,22,34.63157895,7,22,12
6,22,34.63157895,11,12,12
6,22,34.63157895,17,12,9
6,22,34.63157895,9,6,18
6,22,34.63157895,11,14,14
6,22,34.63157895,8,6,5
6,22,34.63157895,8,11,12
6,22,34.63157895,12,9,10
6,22,34.63157895,7,24,24
6,22,34.63157895,10,11,10
6,22,34.63157895,7,7,9
6,22,34.63157895,6,7,14
6,22,34.63157895,17,20,16
6,22,34.63157895,15,15,22
6,22,34.63157895,15,15,13
6,22,34.63157895,19,20,17
6,22,34.63157895,11,11,9
6,22,34.63157895,16,16,9
6,22,34.63157895,15,19,13
6,22,34.63157895,14,11,23
6,22,34.63157895,15,11,13
6,22,34.63157895,14,15,16
6,22,34.63157895,13,20,12
6,22,34.63157895,13,16,17
6,22,34.63157895,12,19,14
11,22,34.63157895,10,7,22
11,22,34.63157895,14,16,13
11,22,34.63157895,12,13,11
11,22,34.63157895,11,12,16
11,22,34.63157895,14,13,6
11,22,34.63157895,9,8,7
11,22,34.63157895,20,18,14
11,22,34.63157895,16,10,3
11,22,34.63157895,18,17,18
11,22,34.63157895,17,13,16
11,22,34.63157895,16,15,19
11,22,34.63157895,16,15,17
11,22,34.63157895,17,14,13
11,22,34.63157895,13,10,11
11,22,34.63157895,15,11,15
11,22,34.63157895,16,14,11
11,22,34.63157895,22,20,11
11,22,34.63157895,15,16,13
11,22,34.63157895,12,10,10
11,22,34.63157895,9,7,10
11,22,34.63157895,13,13,12
11,22,34.63157895,13,10,11
11,22,34.63157895,14,16,9
11,22,34.63157895,14,20,11
11,22,34.63157895,18,21,18
11,22,34.63157895,12,11,10
11,22,34.63157895,17,17,13
11,22,34.63157895,17,16,10
11,22,34.63157895,16,15,15
11,22,34.63157895,11,11,16
11,22,34.63157895,6,5,15
11,22,34.63157895,20,15,10
11,22,34.63157895,16,14,7
11,22,34.63157895,3,5,10
11,22,34.63157895,4,7,5
11,22,34.63157895,5,6,7
11,22,34.63157895,5,5,4
11,22,34.63157895,6,8,10
11,22,34.63157895,9,14,19
11,22,34.63157895,13,12,20
11,22,34.63157895,6,9,16
11,22,34.63157895,3,2,4
11,22,34.63157895,8,10,6
11,22,34.63157895,3,5,6
11,22,34.63157895,8,10,12
11,22,34.63157895,5,5,7
11,22,34.63157895,11,8,2
11,22,34.63157895,12,12,14
11,22,34.63157895,20,13,9
11,22,34.63157895,9,9,15
11,22,34.63157895,16,14,9
11,22,34.63157895,10,11,8
11,22,34.63157895,7,9,3
11,22,34.63157895,20,19,3
11,22,34.63157895,5,4,9
11,22,34.63157895,5,4,7
11,22,34.63157895,15,13,10
11,22,34.63157895,7,13,10
11,22,34.63157895,7,6,12
11,22,34.63157895,12,14,5
11,22,34.63157895,9,8,6
11,22,34.63157895,9,19,11
11,22,34.63157895,8,7,12
11,22,34.63157895,2,2,2
11,22,34.63157895,3,2,4
11,22,34.63157895,2,2,2
11,22,34.63157895,4,6,6
11,22,34.63157895,5,5,2
11,22,34.63157895,6,7,3
11,22,34.63157895,7,5,2
11,22,34.63157895,7,7,2
11,22,34.63157895,10,9,3
11,22,34.63157895,2,2,3
11,22,34.63157895,7,20,12
11,22,34.63157895,2,2,2
11,22,34.63157895,6,14,3
11,22,34.63157895,1,1,1
11,22,34.63157895,1,1,1
11,22,34.63157895,15,13,19
11,22,34.63157895,1,2,3
11,22,34.63157895,2,2,20
11,22,34.63157895,5,6,2
11,22,34.63157895,1,1,11
11,22,34.63157895,3,3,3
11,22,34.63157895,2,2,3
11,22,34.63157895,7,8,8
11,22,34.63157895,5,5,5
11,22,34.63157895,5,4,3
11,22,34.63157895,8,8,7
11,22,34.63157895,1,3,1
11,22,34.63157895,3,18,18
11,22,34.63157895,5,3,19
11,22,34.63157895,3,3,3
11,22,34.63157895,1,2,1
11,22,34.63157895,1,15,15
11,22,34.63157895,3,1,14
11,22,34.63157895,8,6,21
11,22,34.63157895,2,3,2
11,22,34.63157895,2,20,20
11,22,34.63157895,5,7,7
11,22,34.63157895,3,1,3
11,22,34.63157895,4,1,1
11,22,34.63157895,2,14,2
11,22,34.63157895,3,19,19
11,22,34.63157895,3,3,4
11,22,34.63157895,1,1,1
11,22,34.63157895,3,2,2
11,22,34.63157895,4,3,1
11,22,34.63157895,2,2,2
11,22,34.63157895,2,5,3
11,22,34.63157895,2,2,2
11,22,34.63157895,6,7,21
11,22,34.63157895,6,8,3
11,22,34.63157895,4,3,17
11,22,34.63157895,4,3,2
11,22,34.63157895,5,4,17
11,22,34.63157895,4,7,5
11,22,34.63157895,8,5,3
11,22,34.63157895,6,4,3
11,22,34.63157895,6,5,2
11,22,34.63157895,3,2,2
11,22,34.63157895,5,3,5
11,22,34.63157895,2,2,2
11,22,34.63157895,4,3,5
11,22,34.63157895,4,5,2
11,22,34.63157895,4,4,15
11,22,34.63157895,4,3,4
11,22,34.63157895,1,1,20
11,22,34.63157895,3,5,3
11,22,34.63157895,4,4,4
11,22,34.63157895,6,8,2
11,22,34.63157895,3,4,2
11,22,34.63157895,3,2,3
11,22,34.63157895,18,10,1
11,22,34.63157895,5,5,4
11,22,34.63157895,10,10,18
11,22,34.63157895,2,17,17
11,22,34.63157895,4,6,4
11,22,34.63157895,4,4,3
11,22,34.63157895,4,19,5
11,22,34.63157895,3,2,13
11,22,34.63157895,6,5,3
11,22,34.63157895,5,5,9
11,22,34.63157895,7,10,22
11,22,34.63157895,5,19,18
11,22,34.63157895,1,1,3
11,22,34.63157895,7,7,8
11,22,34.63157895,6,5,20
11,22,34.63157895,8,7,5
11,22,34.63157895,7,9,10
11,22,34.63157895,7,7,4
11,22,34.63157895,15,11,3
11,22,34.63157895,6,5,5
11,22,34.63157895,13,13,8
11,22,34.63157895,14,22,22
11,22,34.63157895,13,10,14
11,22,34.63157895,14,12,10
11,22,34.63157895,17,22,22
11,22,34.63157895,9,7,5
11,22,34.63157895,14,13,19
11,22,34.63157895,13,6,5
11,22,34.63157895,14,13,10
11,22,34.63157895,16,22,13
11,22,34.63157895,13,12,19
11,22,34.63157895,14,16,17
11,22,34.63157895,15,19,19
11,22,34.63157895,13,14,10
11,22,34.63157895,12,11,11
11,22,34.63157895,16,13,17
11,22,34.63157895,11,11,11
11,22,34.63157895,11,12,20
11,22,34.63157895,5,20,18
11,22,34.63157895,13,12,15
11,22,34.63157895,10,5,2
11,22,34.63157895,17,16,18
11,22,34.63157895,3,8,15
11,22,34.63157895,13,15,17
11,22,34.63157895,22,17,19
11,22,34.63157895,12,8,12
11,22,34.63157895,11,12,19
11,22,34.63157895,12,11,21
11,22,34.63157895,11,15,13
11,22,34.63157895,9,4,13
11,22,34.63157895,12,12,20
11,22,34.63157895,8,7,15
11,22,34.63157895,2,4,13
11,22,34.63157895,6,6,4
11,22,34.63157895,5,3,5
11,22,34.63157895,9,6,5
11,22,34.63157895,6,18,18
11,22,34.63157895,7,7,8
11,22,34.63157895,8,9,16
11,22,34.63157895,10,9,9
11,22,34.63157895,6,6,4
11,22,34.63157895,9,9,6
11,22,34.63157895,13,10,6
11,22,34.63157895,10,16,14
11,22,34.63157895,10,12,5
11,22,34.63157895,11,8,9
11,22,34.63157895,16,19,19
11,22,34.63157895,10,17,17
11,22,34.63157895,10,20,20
11,22,34.63157895,8,7,7
11,22,34.63157895,11,14,14
11,22,34.63157895,9,2,2
11,22,34.63157895,5,6,6
11,22,34.63157895,9,11,11
11,22,34.63157895,5,15,15
11,22,34.63157895,14,7,7
11,22,34.63157895,12,6,6
11,22,34.63157895,6,12,12
11,22,34.63157895,11,4,4
11,22,34.63157895,10,19,19
11,22,34.63157895,14,4,4
11,22,34.63157895,0,27,27
11,22,34.63157895,15,20,20
11,22,34.63157895,5,15,15
11,22,34.63157895,6,7,7
11,22,34.63157895,7,16,16
11,22,34.63157895,6,4,4
11,22,34.63157895,11,21,21
11,22,34.63157895,10,26,26
11,22,34.63157895,1,19,19
11,22,34.63157895,16,4,4
11,22,34.63157895,10,15,15
11,22,34.63157895,14,20,20
11,22,34.63157895,13,21,21
11,22,34.63157895,17,12,12
11,22,34.63157895,16,9,9
11,22,34.63157895,14,24,24
11,22,34.63157895,8,7,7
11,22,34.63157895,15,10,10
11,22,34.63157895,17,18,18
11,22,34.63157895,16,26,26
11,22,34.63157895,12,23,23
11,22,34.63157895,19,25,25
11,22,34.63157895,12,5,5
11,22,34.63157895,2,7,2
11,22,34.63157895,8,5,5
11,22,34.63157895,4,4,4
11,22,34.63157895,6,6,5
11,22,34.63157895,3,1,2
11,22,34.63157895,3,2,2
11,22,34.63157895,2,2,3
11,22,34.63157895,2,1,6
11,22,34.63157895,12,16,10
11,22,34.63157895,4,14,7
11,22,34.63157895,5,4,1
11,22,34.63157895,6,6,7
11,22,34.63157895,1,1,8
11,22,34.63157895,11,10,10
11,22,34.63157895,8,9,8
11,22,34.63157895,7,22,12
11,22,34.63157895,11,12,12
11,22,34.63157895,17,12,9
11,22,34.63157895,9,6,18
11,22,34.63157895,11,14,14
11,22,34.63157895,8,6,5
11,22,34.63157895,8,11,12
11,22,34.63157895,12,9,10
11,22,34.63157895,7,24,24
11,22,34.63157895,10,11,10
11,22,34.63157895,7,7,9
11,22,34.63157895,6,7,14
11,22,34.63157895,17,20,16
11,22,34.63157895,15,15,22
11,22,34.63157895,15,15,13
11,22,34.63157895,19,20,17
11,22,34.63157895,11,11,9
11,22,34.63157895,16,16,9
11,22,34.63157895,15,19,13
11,22,34.63157895,14,11,23
11,22,34.63157895,15,11,13
11,22,34.63157895,14,15,16
11,22,34.63157895,13,20,12
11,22,34.63157895,13,16,17
11,22,34.63157895,12,19,14
17,22,34.63157895,10,7,22
17,22,34.63157895,14,16,13
17,22,34.63157895,12,13,11
17,22,34.63157895,11,12,16
17,22,34.63157895,14,13,6
17,22,34.63157895,9,8,7
17,22,34.63157895,20,18,14
17,22,34.63157895,16,10,3
17,22,34.63157895,18,17,18
17,22,34.63157895,17,13,16
17,22,34.63157895,16,15,19
17,22,34.63157895,16,15,17
17,22,34.63157895,17,14,13
17,22,34.63157895,13,10,11
17,22,34.63157895,15,11,15
17,22,34.63157895,16,14,11
17,22,34.63157895,22,20,11
17,22,34.63157895,15,16,13
17,22,34.63157895,12,10,10
17,22,34.63157895,9,7,10
17,22,34.63157895,13,13,12
17,22,34.63157895,13,10,11
17,22,34.63157895,14,16,9
17,22,34.63157895,14,20,11
17,22,34.63157895,18,21,18
17,22,34.63157895,12,11,10
17,22,34.63157895,17,17,13
17,22,34.63157895,17,16,10
17,22,34.63157895,16,15,15
17,22,34.63157895,11,11,16
17,22,34.63157895,6,5,15
17,22,34.63157895,20,15,10
17,22,34.63157895,16,14,7
17,22,34.63157895,3,5,10
17,22,34.63157895,4,7,5
17,22,34.63157895,5,6,7
17,22,34.63157895,5,5,4
17,22,34.63157895,6,8,10
17,22,34.63157895,9,14,19
17,22,34.63157895,13,12,20
17,22,34.63157895,6,9,16
17,22,34.63157895,3,2,4
17,22,34.63157895,8,10,6
17,22,34.63157895,3,5,6
17,22,34.63157895,8,10,12
17,22,34.63157895,5,5,7
17,22,34.63157895,11,8,2
17,22,34.63157895,12,12,14
17,22,34.63157895,20,13,9
17,22,34.63157895,9,9,15
17,22,34.63157895,16,14,9
17,22,34.63157895,10,11,8
17,22,34.63157895,7,9,3
17,22,34.63157895,20,19,3
17,22,34.63157895,5,4,9
17,22,34.63157895,5,4,7
17,22,34.63157895,15,13,10
17,22,34.63157895,7,13,10
17,22,34.63157895,7,6,12
17,22,34.63157895,12,14,5
17,22,34.63157895,9,8,6
17,22,34.63157895,9,19,11
17,22,34.63157895,8,7,12
17,22,34.63157895,2,2,2
17,22,34.63157895,3,2,4
17,22,34.63157895,2,2,2
17,22,34.63157895,4,6,6
17,22,34.63157895,5,5,2
17,22,34.63157895,6,7,3
17,22,34.63157895,7,5,2
17,22,34.63157895,7,7,2
17,22,34.63157895,10,9,3
17,22,34.63157895,2,2,3
17,22,34.63157895,7,20,12
17,22,34.63157895,2,2,2
17,22,34.63157895,6,14,3
17,22,34.63157895,1,1,1
17,22,34.63157895,1,1,1
17,22,34.63157895,15,13,19
17,22,34.63157895,1,2,3
